user_id,weekend_activity_ratio
AEIQOTBKJLPPRN5B5N5L2KYETMUQ,0.0
AEITH2MBDGMCSAZSBNAYOEBOJXFA,0.25
AEIUTZ7WEUAE4PXZWRQ36A3WXTUQ,0.0
AEIVH65KEDKZYV3X7DYNMLV3JMWQ,0.2222222222222222
AEIWUHIAO3RVQNHZDBKS23RPPITA,0.0
AEIXGM25ZUYR34ZF7MZHFM4X235A,0.3333333333333333
AEIXZKAPMY7JHPXOSOKOGUIWB3FA,0.0
AEIY2WXJWZJSCUMR7S4F3AALGPEQ,0.0625
AEJ25XDPPY4TYXUWSWH7PPDDXLTQ,0.0
AEJ2JQSEPTDNRU6TKQYZOUS6Y6PQ,0.0
AEJ2WQIK4TFJG27TFJGMKIVLG5RA,0.2222222222222222
AEJ3ZPLHBSZNN3HI7PXQ4DPB2GHA,1.0
AEJ563ZCQKBBRT7GNADPR2TLHQVA,0.0
AEJ5NE6A3HGBRNPPEBB4HTRD4I4A,1.0
AEJ6TOA4Y75KHGGRCTF5LENP7BCQ,0.0
AEJ7MGTSJ6ICFUTZIAMMCNLF7USA,0.0
AEJ7YMLHCINPAGLKM5AS45NZW7SQ,0.4117647058823529
AEJB7HLH4CO5HXANXOW77PCK7ZLQ,0.0
AEJCASB623TCR2SO7XWSO2QONVDQ,0.0
AEJCZMZPJOCWGDGWWU4B7H6T3JLA,1.0
AEJD6NWO3U6S7EK67S2WFRWAZNFQ,0.0
AEJDETWITK2KGACH7FUBMY33PPSQ,0.2631578947368421
AEJEC5WS5UPWGWFR632NMKWPC4JQ,0.6666666666666666
AEJELM2NWMU4Q7UR3LGXNRNEJNJA,0.0
AEJFVYFSNMS3W2E6CXIOUYBQMXHQ,0.0
AEJHWKSFUXVUJDKTVYRAYJSQY56A,0.5
AEJJBO3HBAJW2PSPBFG7I55U5P2Q,0.0
AEJJLKAKGDDUIFKEQ2IMVUNFAOFQ,0.0
AEJMHUQU7JTHFVITVQZHM4J7ZLMQ,0.0
AEJMZY5P5J2IHCQYUPLG65SXEIWQ,0.0
AEJNMJ7NA4XNRSTTEJ52FJFETOZQ,0.0
AEJOF7IWCXUQQJGQ6VZGRDX3HGKA,0.0
AEJOR7ZML2STBFQCQK67IT6V3TJQ,1.0
AEJP7A3GXD5XEWGVBCVLTXDYQ7TA,0.0
AEJSXWZSXH5DHNIYBMRZT5GNNQBQ,0.14285714285714285
AEJU5Q7MZJAN6ZIX654NO5MRRZGA,0.0
AEJUHOQNHKVHS5AZHFGBBVTL5ZWQ,0.5
AEJWQQYYOFNDGPKXLXJPNBTQLCAA,0.6666666666666666
AEJWRL3HXNGAG3AUIUHJJAEKHLVQ,0.0
AEJYA5LGNF4GHHMJN3ETNHVQVYCQ,0.0
AEJYNAKWXNLK4SJ4ONNNWSKR5ZEA,0.0
AEJYSBLZXMZDV5MQTEVVDPNO3E3Q,0.0
AEK27DQ54G7PIWW627UHT72TFX4A,0.0
AEK2YVDVWRTYRJON43H3LAHXEKWA,0.0
AEK2YXIWF6TTZJERHSQ763RSDH4Q,0.0
AEK3U3CM7AC6GQNNIHXYCSMRR27Q,0.0
AEK47COZQC6JRI5BZ3JHMU5YAYHQ,0.0
AEK5WJEU2LSII2N5GJUTZVA3IVLQ,0.0
AEK5YA5R765XMSVNPKNNHKVEWQZA,1.0
AEK7FJP2TQNK77ZX6LJQ6IBPWHWA,0.0
AEKAQ5SHLEIE44SA3WXLLKD4RJVA,0.5714285714285714
AEKBJYBZJEJPZUWDV7T6XXGP5NBA,1.0
AEKCPCESH56P72UAR4LSGD4SI3HQ,0.0
AEKDBTFNYMXQ5RICBETO7ITBA5MQ,0.0
AEKDF2ANHCJWJQSPSMPV5TNTNZJA,0.5
AEKDJKA3HG4AFRUGCJJWRVY36GAA,0.0
AEKEN3WITS4ZEJ7ZIISGJDZYJB3Q,0.0
AEKFUKXNCDKDUBBXXIJT7AB5PSXQ,0.0
AEKG47U2ZSDWCBQWO2CYJJOHGEBQ,0.0
AEKGBJHGLLCKCRL3KMFZ4JUKVNSQ,0.0
AEKGKIVFGW2WZYIO5SIHE3FGMSEQ,1.0
AEKGR2L7VVF3FBTVTSXAVOLLO7LQ,1.0
AEKGSFZEDDBFIM47F4U4L4Z5BIUQ,1.0
AEKGZEMCO4GRDHPCCXYMNBG3UEGA,0.0
AEKHXAWYHXDKLBNGSOQZTDTAZ4OQ,0.5
AEKKEUY422QHRJH7EAPZ2M7SONNQ,0.0
AEKL7JVPBMNHJYRFJYM6TSXJJ77Q,0.5
AEKLOBM6NGXTGN2E7GIC6RHPIBNQ,0.0
AEKLS7IGU7RQ4PDKDFT2SLRSK6YA,0.0
AEKLWIFD6GVHWJKIC4QDCDYRNYKQ,0.0
AEKN6BLZOYHOCQOCJIK2EUYSDBXA,0.0
AEKNJE46MRYTOXI6NMJTY3OCS43A,0.0
AEKOQRDUY64SGH4PONBFTSIM2I2Q,0.0
AEKQYZ6FHKPNGUAVBVUMVRZJH2JA,0.0
AEKRTKDK3T3RUS66YXKIPW5XMPCQ,0.0
AEKT3R36QZ4BVGFLSWHSB7VNJGRQ,0.0
AEKT7BTLG356MDAHI2QHQPZZKAZQ,1.0
AEKTMB3EI77WTGE23SJRDV7MQPUA,1.0
AEKVB56HCCWJMD24WXYMJDG5CKZA,0.0
AEKWGLTUB5NYQ5X3EI3R2M5ZKWEQ,0.0
AEKX4SZQMLFZZ7YX5YY425HHMQAA,0.5
AEL3JIGFXVZSGUMPAQBDOSYGM53Q,0.0
AEL4RCCCIRLR6L4IBVKUQMVWBATA,0.0
AEL5MWPGIVMXPKWB7RKI37PL6ZXA,0.0
AEL5ZHI6X5STOL3Y6PCQRSSTIWRQ,1.0
AEL6BJ6WFY7ZDVQBIIOWKAOT7ZGQ,0.0
AEL6G2RK5DWBONL46YSG257T2SQA,0.0
AEL7P6CZWQRH26D2XY3SIEG4H2DA,1.0
AELA4HJK4R6EBP3P32E2IH5XNLGA,1.0
AELBBIEI6TFZEEF2ARN2ZXEVOWAQ,0.0
AELBMRGOWMO3ILFOGCB3KFGMBHZA,0.0
AELBSRCMSCXXJFYAE3NK6D4DAVTA,0.0
AELCJLJAOMS3DFYF6KUXMXJBXARA,0.0
AELCODZ4LJ2IVLIZ536A55CYUEPQ,0.0
AELDTVIUFQUUTOBFR6KNR5V3F57A,0.0
AELG4BR3AGXJUUZRQGTPCJCHVZ5A,1.0
AELGD7MYYE65AVEHRMDPYUVTUIQQ,0.4
AELHB5QYXVSXZM263JIARJBWPOSA,0.3333333333333333
AELHWVFUH26OV2DGOMEADND2IEUA,0.25
AELIV6UHVC6Z6VA4MIZ464WUHDPA,0.25
AELMGVQANXHWWVB3KQKXHPETGZDQ,0.0
AELMYCSQ2CHQEOMSPY4WCL64KIUQ,1.0
AELOFMVKR6FE7OOQGDPYGIFF6KVQ,0.0
AELOGPIDWSAQVPDOOQJR3BX7T5MQ,0.4
AELOI2MDT23DHWTZUFJ6ZKJJHOAQ,0.4
AELR73N6JFQCFA77VU3S5LQAKBXQ,0.0
AELSXWOFXQ5JYTGGX5XBZS3KTWQQ,1.0
AELYUCBC7BFTB6MQJ4Z2MTIMRZ2A,0.5
AELZEXEKAVZGQERR2H2RXFBA452A,0.0
AEM3IZY6EBPPHI63UNPVDH54FLDA,1.0
AEM46TADAWFNNA4UEMATKVKGVQ7A,0.0
AEM54G6GVSBCFVMEWUKELLDH6CEQ,0.0
AEM5YPNWRFZMTISA7MNO5Q55CERQ,0.0
AEM663T6XHZFWLODF4US2RCOCUSA,0.0
AEMBLBM4BUPI7ZRLS4JONNLCDBQA,0.0
AEMBRCDXXEFJ5IZSHFWQV4RRQCJA,0.0
AEMBTVYDSPZ4LQS22ANCAVBY772A,0.0
AEMBYOFMQMIYUDXVZOV2OSFIWUWQ,1.0
AEMC6O7HQTSBW3WGYDN7KX7MLE2A,0.5
AEMCYZWCUZOHOYR4ODTFB35LYDPA,0.0
AEMDYF5S74SVPHNIJGBO6BHTA23A,0.375
AEMGTZNYC4EPWJRN2YWOBIN3ZRJA,0.0
AEMGWSVRXINE7EIOBDBM6TVBDPFQ,0.125
AEMGXCMI4SNFUJ542KHGLU4W3E4A,0.0
AEMHSPGW765HCDTGPKO7JK2IWKEA,1.0
AEMI74JHKARVZR5F3DVAK4FMANXQ,1.0
AEMJ2EG5ODOCYUTI54NBXZHDJGSQ,0.3333333333333333
AEMKSDVDHPPZRWI4U2OV3ISVSVJA,0.0
AEMKUTWY33ROXY7ODQ3JC32R7I4A,0.0
AEMLEQKRYNQ5WGZVLBFI7NUSPKLQ,0.0
AEMLZRIZSXAA6OUNUQRZK6YMKCXA,0.0
AEMN7LYBYUGLTNVCXOBAFSHLYJ6A,0.0
AEMNNMYROYAZGBLYYXNCEAE6D7YQ,0.0
AEMO2MND4W7ATBJPH7QVVGZSLF3A,0.0
AEMO4BFY2UXCQE4XOFORK5EFFCDA,0.25
AEMO7L57SNDF7ALZ2AYW3YQQ62LQ,0.0
AEMOJU24QUZDDSMGSQPVTZGELLUQ,0.5
AEMRWPVGLAWBX2K64R47OESVJL4A,0.6666666666666666
AEMURA7H55NBGF6TS2A2JP5XIIBQ,1.0
AEMVF46YD6PBUBKQMH6LIXLUPC4Q,0.0
AEMVVAU5ROKJK76IOHQKHEWRFLRA,1.0
AEMW2ADCJBXXCQLXQVM3RJEK53TQ,1.0
AEMWM6PRIMFDQLIQIPQTGXUAVDYQ,1.0
AEMYDA6DVBKCCE7ZO2ARRFGKG3LQ,0.39285714285714285
AEN2NKUOAXGNLLT6DCQDQ2LK7M6Q,1.0
AEN2ZU26WIC33EXP6LTYOWMV36XQ,0.0
AEN347VH7E6PQILYQICAWBLET7BQ,0.5
AEN4ENZO56M34IPYVZDALB3BDRVQ,1.0
AEN5SOV5AOJA37JVTCEC2U7DBSFA,1.0
AEN6RD6RV56QE7T2LN7HEC6W3RZA,0.0
AEN6TFIVX635GNHMXJNMJOA56JWA,0.16666666666666666
AEN7KAKQJGIQCNK6NMVWH2WZ3YXQ,0.4
AENAC6DVZYNNTEGCPUA542BD46VA,0.125
AENBKROLUUF2CQET33UHMCS75ULQ,0.0
AENDQ4AHOGXOBTTJMOW73BUESQKA,0.0
AENEBXXF56E6G5VTCYCX74RF5OFA,0.0
AENER6DRMZOCWDSLKUOMSERR6KIQ,0.8
AENFLRI7UI4SFEAZIK57T45ZUGGA,1.0
AENGLXININGSHWOPGTFF2V32DBOA,1.0
AENH6LSB6BM7XLPEYUL43WBOD6JA,0.0
AENKWFYARCOIWS4FWYTLSGRIALTQ,1.0
AENM76XREURDLTOHQSEK4HJW3XIQ,0.0
AENMGVERXZSSSV4CPJ5LPPFK6E5A,0.0
AENMO75Q2V7HE4HSHYI6GOX5FYIQ,0.0
AENN7QGN7VH44UH46NYGL3A4FBAA,0.0
AENNF2GOEVFBJL2TF3UU7HBIDLYA,1.0
AENNMXDZSUEUPEWSQU57GNOQD6JQ,1.0
AENNSJ75CWK5NXVCA4YDZAEJ4KDQ,1.0
AENNUXRFLXQGXSYMV5VGZK4ADQBQ,1.0
AENNUY257PRSZMPQ5U5PFR642FDQ,1.0
AENNZB2HHZZNEPKR6JADV2W4JDYQ,0.0
AENOQPZF7HQERNM3TNR2UQUE7RBA,0.0
AENR7RAJSAIV6E2UE6AZ7BUEIOIQ,0.375
AENTOWUFPL7HSMR7M4S25M7MGDKA,0.0
AENUZAD3DEKU6K4LHFZFO2FUHKPQ,1.0
AENWOKSUWWPH7FNTRNP6GPGTHRUA,0.0
AENZ2NOJLCFRRF2APF4FEQONPX7A,0.0
AEO2LKPHWJWGEG6PMBOHLIGVYHTQ,1.0
AEO3UFEOS3ELXMXWPA5CJ34VQ7TQ,1.0
AEO4KXMHSMAMTAU6G6XOCNIA3AHQ,1.0
AEO4M665ZOCBF7HEFRMTUDHLSB5Q,0.125
AEO66DLCCH677RV6KMUKV7SOGBXA,1.0
AEO6GWHO32QJAT6NAQHMFPZJRNOA,0.0
AEOCSHVOBSGQAN5MBKGPRRHF2OSQ,0.0
AEOECNMSAGYK5BKPILPV7JF6ELMA,0.0
AEOERTQHGU5NNS25RWMR6PAPEBOA,0.0
AEOHRV5ZJJZOCSACAJDNNHQJAG7Q,0.0
AEOJW2RQVGB5EOJPZMNPUXNZYOTQ,1.0
AEOKAIB6OJVB5FRZGLEB3YAK5UBQ,0.4523809523809524
AEOMWX3OCV445UHGZUW6YUL6EGEA,0.0
AEONA76PFRHESS2JG3KEUFQIGHGA,0.0
AEOPD6K7XR4LR6IVYBYIBOCFQI4Q,0.0
AEOQCCO6VCZLGDP66T2WSVMAG4QQ,0.0
AEOQGP4XYSEKPXXBWAN4GWAPUO4Q,0.0
AEORGMGHWN54RIMZLFOJF7NIE23Q,1.0
AEOUWZLTZ46NIML4CGUBAEOTJEMA,0.0
AEOXILLGVJGHDIRN75QMVMXWZWSA,0.0
AEOYNV3GTKOZ2YOEY4QEKIAEZEZA,0.6666666666666666
AEOZUI2OJG5FNAK67ZGB6PEKUO3A,0.0
AEP3HQNDKDNNYBPRU5UOQCQ4QZQQ,1.0
AEP3UEDMIAMT3KURUPPVH44WE6HQ,1.0
AEP4R64Y44ZTA3SPZYCNNOCH6JNQ,0.0
AEPAPEQTAFWBI3V5XIIHZLG4YZEQ,0.0
AEPBFOLHNAJQJAZOMSUMVFKPZXFQ,0.0
AEPBPLR5CSYFRIOUNBRIRGSTZSZQ,1.0
AEPCTFKFPQNUAWT5NTHIZHOVKPUA,0.0
AEPDM7BEUMUY2RHLZHECUVTLAKPQ,0.0
AEPGZ4L7TDTJUSGYAVTFQRTUGFWA,0.0
AEPH725HSN3J3XTQMR5USFJR74PQ,0.0
AEPHFCPWYQEHT6ZV6MRF3UT6YKEQ,0.0
AEPHG6BIOTPEASU3KQ7UKWSBNCOA,0.0
AEPL43B572OV2OMCFW23PFTF2E7Q,0.0
AEPO2ZRKXR53CRBJHKMI6RVAPXWA,0.0
AEPP2ZFFGRRA4W73GDAKPICS5HAQ,0.0
AEPQSFDPLHZQ6Y5XB7IUBW4DY5YA,0.0
AEPQTXBSBL67WDDY4J44HO2PCIFA,0.0
AEPQUIWJI7FYDURUJIDWLMPBU2KA,0.125
AEPRO2RRDO5QIZXK35CXB43XJM2Q,0.0
AEPRQP77VF2CEG2GISP567CWNEPA,0.0
AEPRUR2J4MHMKHJPXXRZDU66A5CA,1.0
AEPS6CVNYIAOE54ZDTQLFJ7TTSEQ,0.0
AEPTHE6UGTAHFEQTVNIB4K7H272Q,1.0
AEPU6UPCLD4MSHTP3SXZQ3R4MXYQ,0.0
AEPVN4QKBMMXPBVQYXUDLS3M6ZYQ,1.0
AEPVNHVV7CG3KSQWCW43ASSGW2PA,0.0
AEPY3WJN3G2XOBDIUN3RXMU7YXAA,0.5
AEPYX5BW4FDTZPLRRGXM2KOHPAQQ,0.0
AEPZ7GYOS7L4L2T67CXR6T6P64RQ,0.0
AEQ2MLIXSRKW5DVQ4B2G3ST27DAA,1.0
AEQ4BRZQAEE7UKKOPVTM2EQVGV3A,0.0
AEQ4LANJMSQGTMUOCK6H42SRNPGQ,0.0
AEQ6X45FYCIHEZBXIIIJMS4S6C2A,0.6666666666666666
AEQ7Y56NEUZTFG2QJYQ4T32EIUZA,1.0
AEQAYV7RXZEBXMQIQPL6KCT2CFWQ,0.21428571428571427
AEQCFGIHGV5CPWNF7RZZLKEQ572A,0.5
AEQCFZTQ4NIZFCZRBTLB55AHLACQ,1.0
AEQCJX2WHAMEAIUTID22OBLH6G5Q,0.0
AEQEME4JTVW57QPP7ULNLFKLVSCQ,1.0
AEQEQ4OIJUSS7YXOJCN4RPRRVGJQ,1.0
AEQF24SNIMWRGBIG5EBCKDLMTFAA,0.0
AEQFQDC2GL6C62Y5WNZFLB44GIBA,1.0
AEQIRXUWJHFKOJBFGQB2G7HK6JKA,0.6666666666666666
AEQJLZPGPJEI4LG654IOMEU6RODQ,0.0
AEQJWBLCQHL6YZ5SKAAB3ZPPSC2A,0.0
AEQLRIQLBPN4UUHV3L5FDRZOAL2A,0.0
AEQM7WKSLHAVNDHE4F4OFQIW5GWA,0.0
AEQP7BO3DYS6ET6ANKREYSJFAHSA,0.0
AEQPHAPE7DLD5HI67M5KN2K6GZIQ,1.0
AEQPUFAW5OWSGOHVW53WT3STY5SQ,0.16666666666666666
AEQVD3N4Y2BP7N6VD4QIWQJIJXRA,1.0
AEQX7KS7WYSI3Q6E7OF3ZPIYSKQA,0.0
AEQZ2MBKWOY5KG2BOF4GVWZL65WQ,1.0
AER2M7E2IHDHZDVVXCFXTYKJ6EXQ,0.06666666666666667
AER3KQQTR7T3N6ZIOUMB4VDALL2Q,0.4666666666666667
AER4C2C6NBH2W6JACHHDS4EGAFAA,0.25
AER5A2LR25ZV3SYFCYUWBRGRKBBA,0.288135593220339
AER6FMQQPAXBQN7MRPWJSH3IKAWA,1.0
AER6WLSJPBPNOZIQWVHQBVOKTNCA,0.15384615384615385
AER7BPYAMW5CAICYIJX7QW64MBIA,0.0
AERAK7NMCVO6RNEEXGBSITUOXPAQ,0.0
AERAMOJVE43CA4TA5COS7GOTXFOA,1.0
AERBX24JFGXDLPS2O2JUPQW3EHEQ,0.3333333333333333
AERCFK4MLSG4U3XJBVXISRW27ZGA,0.0
AERD2GHAB5VZHTHUVMVAYUHL4CYA,1.0
AERDSTNOGEQQJVIVUULMJXOSSWCA,1.0
AERGOXGAFZ2J3ZMHXVLZQGTW36RA,0.6666666666666666
AERHC7DGSTOBV6Z6GWJJCGYDB3QA,0.0
AERHPPIK62QZ2WLBXQDATA775LKA,0.0
AERMLEK75FYAZRMHP2IELWBJD2UA,0.0
AERN3R5YG2K22AGW5GEXSMWICSLA,0.0
AERNPVMAGTL5TK2LJFARUOZETCZQ,1.0
AEROUZQIIFX4V4BR6FHMUCLE2SMQ,0.0
AERPYYVVXK5PZ4KBKBAUIFH375HQ,0.0
AERRX357RLQ6SAUBH6HDYNGTXZ4A,0.0
AERRZUBMFD5GSNICJIKLDACDJCCQ,0.0
AERT65EGRHVCQH3E7GOAQDG4CGYQ,0.0
AERUAJORC4WC77TABTHVNVQDZF2Q,1.0
AERUU6APCTYBYVQTUM7KFYYK2DVQ,0.0
AERVTQ63VWSKM3NWNNCJBDKJ4CIA,0.3333333333333333
AERWPVBR2XAG6OYAQQZED27RIJTQ,1.0
AERX7K5IE767MVLOYBUNPUXDTGJQ,0.0
AERXCDD4DA2UKX3BY6DSVBBX6V2Q,0.0
AERYH6N7BC5I5SO76JW5F3Z4ZUMQ,0.0
AERZA4XOSVV3A57EITRVHA3QEFOQ,0.0
AERZPTDNRBKDITZ56ODSWA2NQGKA,0.0
AES2RYKHJ36PKR5GOC5KC4HNAK2Q,0.0
AES3WXFEHZOAJRVULMXGVURKAEEQ,0.0
AES4I2XF2XCF5RRBJE6OCOYTUKZQ,0.6666666666666666
AES64NEMPYRENBT6PGCOYYBVDSWQ,0.07692307692307693
AES7KKTN2JRDCH5T4H3O5HU7XZZQ,0.0
AESAZQADEUDNDYAMHMVTYBMGBGHQ,0.0
AESC7XAD6PECYCGLVZCYYCEIPTNA,0.0
AESCUPVGN7EIB2ODWG7YHC3F4GOA,0.0
AESERUGYR2M57OR2BC2QD7SUEC2A,0.5
AESGFM6QX7BVONUAG4BPGCORYOIQ,0.0
AESGKFNIDELMTPT7OLS67JA545JA,0.0
AESGLNOOG6D77X3KYOZA3XBBEEHA,0.0
AESGMCRKQKHIAIJUL72FWQYVS6MA,0.375
AESGVJFKCAZCKC35T4PYR2KUDIEA,1.0
AESIMJE5ARHEBL6DLLD3YO2TJENQ,0.0
AESLW4D6JMNJLHVORHC3FEQWUIIQ,0.0
AESM7H2WPJU7T6USXGW6TLW4U72A,0.0
AESNIXKR5AZGQO55AJ2P4DRLENZA,1.0
AESQ5EF2IGIZFNSZR7TL5XD622FQ,0.0
AESQJGCWMZKMPCJGGZQRQ624UXIQ,0.0
AESREGQZJVO32YUHFVF33FEP6J3A,0.0
AESRHEAHGJCUURFTMWQJWTWBMKQA,1.0
AESSGWIRRSBE6RXL2QZ3BW2RP3KA,0.0
AESSR6R65G5PXULCO3634YUI7VKA,0.0
AESTJ7FX2ZR44NVS25DTXH27YAHA,0.25
AESVCDVRKAJHKVMWADOBNFV45XKQ,0.0
AESYBKHI3FNKSUPGDPVNBGKL2IMQ,0.0
AESZ37LZCXVJII6VORTZDAUTXUEA,0.0
AESZLPIVHB4D3JWQ5PZVGMJGD2GQ,0.0
AET24VX4XLW3GZ2XNFXZNPTE2AVA,0.14285714285714285
AET3VOB7PYHAKDAPEDTFGPSEE6QQ,0.0
AET5623EGQ5SJ7LS7GPMXFPOADBA,0.0
AET56IV77HA4T4A3IGJ2UJFK4ENQ,1.0
AET57BUSN4ZB4RFJIBOPKMQTVPHQ,0.0
AET5VFNIYKIHIPO3ZALZSLXX3KOQ,0.0
AET76WSAMU5NAFN6XTEBGJGDXD3A,0.0
AETA5FGE644L56YYDZI45UHV3HNA,1.0
AETBPZFRDC4MLEZ3MZZRTAKJXAFQ,1.0
AETD26IRVCQW6FYJYIIB7HYFPA6Q,0.0
AETE7Y3DZT6BLMWA6U27ADJDZ4LA,0.25
AETGCWXC47MSMK6B2TLZ44KCFJZQ,0.24
AETGRH24MKFUFZ2KKTC2ZFYVYE5Q,0.14285714285714285
AETJOO7JKNG4ZPWJBY2UPIXBAQJA,1.0
AETKGYHX3LTQ5NJP5ZHC2VEONLAA,1.0
AETKN3MZIEUDXAKTWEYZ4YCDYW3Q,0.0
AETMFCIZ4NBF4VJJMIKJPVNEXXYQ,0.0
AETOO3PKEEFCNIM6LR7VDVT2W4CA,0.0
AETPQ2FRFR3NWEQLI6R4T2S27GVQ,0.0
AETSZB5TEXJPDKB6PO2XBWO4V2EQ,0.5
AETTCFAWESCXBEOYTQNHVGW4A6JA,1.0
AETU3GFAQ7JU6KZOARTZYFVMMQ5A,1.0
AETXMYPV6KHWTNVRXNXFYQN2TZNA,0.17647058823529413
AETXPQBVAVFVGEVJBOGJ2WPIVJAQ,0.0
AETYVC5S7SOJMIM3HICSMEY4N67A,0.0
AETZSY2WAD5IHKPAEIRRQ3AYOHFQ,0.0
AEU26I734MOKVBFQIKMR2AC7XB6A,1.0
AEU3FF2QN5LHF3JELYPUCFFZNP7A,0.0
AEU4U6P7L7IJYC5HW2RFDM2K54NQ,1.0
AEU5VGZYHYK4ND5A7CHD4RBQX5OQ,0.0
AEU7QWGISMUTVOOPSZRJGH6MVZ6Q,0.0
AEUAL3EJKUSTNB4YY6STLYGTJALA,0.2978723404255319
AEUAQ6BAUEBP2C754LR3ILYHP54Q,0.5
AEUCONXA2N4QTYH25XZFFVAZFXSQ,0.0
AEUCXHKBAQI3F6PQGDS5QETOJTPQ,1.0
AEUEMBHLPF52WH7FXSYMGAZ2FABQ,0.0
AEUH4DWOJRDMRQC2ISMEG6NVG24A,0.0
AEUH4EH6XHROLT7UZPUYU2YKTYMA,0.0
AEUHIBDCWBWUHPWU4LEYAH57KWNA,0.0
AEUIPEVPJEVGFNGDZS25X4S7JBEA,0.0
AEUIU35OMHWETDS3ORA6WZW4LGAQ,0.0
AEUJVUO66NKVOXCLJPMXE5G7BUJQ,0.0
AEULCQHII5CZXLJJTBK7F6PF5ZPQ,0.0
AEUMYP5IWSQCLQRIAUKTWR2LZRSA,0.0
AEUMZOI67H3CCFCPSV6PC2R6UHAA,0.0
AEUNVLFLSRGHAXUDD3PD76NINWKQ,0.0
AEUODTGDMPZUHTBPDYPUUNO6E5VQ,0.0
AEUPVXPOUGHV5RVR2C762ZMGNYKQ,0.0
AEURX7VHDSBJDSNHCQNZ5JV7IFMQ,1.0
AEUS37QBTO5XSXXOJCQQGSQJC3DQ,1.0
AEUSDGHFKZK6IA5NPQP4QGNT4IFQ,1.0
AEUSR3CBHDM4TNQTI23CBTJKSZPA,0.0
AEUSRLMATLQOLKQ42KFQYH2RDPKA,0.5
AEUSTMRNQKLA77F6ME5Q22RGGDAQ,1.0
AEUTFVCWAKVADU4IQKDDJ4S3ESUA,0.0
AEUTQ4IEVVJZTRCDZWFK2AB43M2A,1.0
AEUWC4ABR4KED5FQZMSUEFHCWSTQ,0.0
AEUZHPIGXLWEQ7HW5LRYEPD3QYCQ,0.8461538461538461
AEUZZ2Q6GSSWIV2X5GQTOI2XUJXA,0.0
AEV2EMK63UIQPEHE7V3HZXDMGW4Q,0.0
AEV3ET6G66A4KXXAVUBODT3WYGJQ,0.0
AEV4DP5E3FJH6FHDLXUYQTDEQYCQ,0.6666666666666666
AEV4RH2G2NALLCELW4AS6XKJQWWQ,1.0
AEV5KODCW6P7ZXF66HHVTFHQ2Q7Q,0.0
AEV5QK5B6EOXF6DEG7V36PKN2VAQ,0.0
AEV5WMIHDLDER6LUWKR35CUNYC2A,0.0
AEV6OD7S35KD5XSLNLRTGMVYCZPQ,1.0
AEV6OL4GLSYMDNUHS4Y4DNVFDRHQ,0.1875
AEV7BC7YTPXOYTUL5PGWWHHRURAQ,0.0
AEVAHTHGA4EH7AUBQ3QSGWOH6JHA,0.0
AEVAKY2EMVGE4P6PXYBBAM5E5MUQ,0.25
AEVEA4Y4PRMWUBTOKWWDDP64YKJA,1.0
AEVIQZAAXKLCHSXFFZVGIFYRPLOA,0.0
AEVJOCON4D6LS7ECPHMMPPIKWZSA,0.0
AEVKKM4BJF266I6R5DJDNKHMSXZQ,0.0
AEVM64MVDOSEAVNMVLS7YIGL4YVA,1.0
AEVMDZ4AKB3DQM2EWRTHJIGNDFWA,0.0
AEVMPQORMKIMWMBQJRKJJVXI3FIA,0.0
AEVNDAFXEWRC47FAVNUTMEZJBD6A,1.0
AEVNOPF5IML6LU66W2BVPS7RJ6GA,1.0
AEVODCD523UXLDVYZL4C7H3O45DA,0.0
AEVPOT2DT56DGKUPPPE6XD3QZFFQ,0.0
AEVPPTMG43C6GWSR7I2UGRQN7WFQ,0.225
AEVQ3KP55X4XECXWMHN6DHIDBYFQ,0.07547169811320754
AEVRLY26GBFJVYM32A56BH22X4KQ,0.0
AEVRP23ONGIWRUAPURGPAKC4PL2Q,0.0
AEVTBGKOALRS27HUI7KEYUYPFBLQ,0.5
AEVUG7GSYKMQM6J7PVYKMIJQVN3Q,0.0
AEVVJHZUPI4AHZZX7PC4LTCKWSKA,0.5
AEVWAM3YWN5URJVJIZZ6XPD2MKIA,0.1
AEVYMKPLQ3G25CREYAWC347U5O4Q,1.0
AEVZVWZP3S2J57XSTFN5LPQNOONA,0.0
AEW26W6ODPJ77OHPS5LBTFT64LHQ,1.0
AEW2DUEKVQCUL56PV4CXLVRIP33Q,0.0
AEW3MTZ3PBLHELRSFI2FX2X3N3EA,0.0
AEW4CIDRC3RO33GW3GKDLONUVNAQ,0.0
AEW55ZDSPC6HOXZ2RK5MCT7OM5WQ,0.0
AEW7KGZFQFB6P2YRTN6JGVR3YRLA,0.7
AEWFEWBJVI2YN7WAWVXSOYT5MANA,0.6666666666666666
AEWFI6UHAUISG2JF4EPVZPBMHZYA,0.0
AEWICKS3R7L2VXI2PUR6VL64PFSA,0.0
AEWJXW46LKSW22FWTGRYTLNE7TGA,0.35714285714285715
AEWK45NLQWUDXWPF76JNHPMJVZPQ,0.0
AEWLOQTKYUYRJ24NK4GD5CZTR7WA,0.3333333333333333
AEWM5TEERH5SWKVMVCBGB4G4DOXQ,0.16666666666666666
AEWMM6B2T7PMH5WFINUUORAHX2NA,0.0
AEWRRORE6A47AFELFU6LO6YVEYAA,0.0
AEWRZLS7FBAX3BXANLXDKVV33CCA,0.12162162162162163
AEWTKEIDMSOZ7Z3MOOEIXYPYUCCQ,0.4
AEWUBEVXD7CKWOQ46K56K7BIQPBQ,0.0
